Id,Age,Review_Title,Review,Pos_Feedback_Cnt,Division,Department,Product_Category
22448,38,Wanted to love but...,"I ordered this top online and was hoping to love it, however it didn't fit me properly...the arm holes were much too large (i'm typically an xs or small) i ordered the small and based on this fit i don't think the extra small would've fit either :( also i thought the material seemed very delicate and somewhat thin....and with 3 kids always hanging on me i don't think this top would last very long...",0,General Petite,Tops,Knits
15811,27,Very large,"I love the design, that's why i'm going back for a smaller size. i bought a medium and that size was made for someone 50 lbs heavier than i. usually i'm good at choosing my size online, but not today. if you are curvy and round like me still go for a smaller size because this clothe has a lot if room. also i wish more clothes would come into the stores to try on, please!",9,General Petite,Clothes,Clothes
19638,53,Very strange fit,I'm returning this cardigan. it doesn't fit me at all. it's shapeless and loose.,1,General,Tops,Fine gauge
19302,56,Comfortable,"Very comfy with cotton and lots of stretch. can be clotheed up or down. i wear it with blue denim coat and also with cream cardi. 5'4"" 135# and the small is excellent.",0,General Petite,Clothes,Clothes
10968,38,High quality clothe,"Tried it on at the local store today, it is very pretty! i believe i runs large. i am usually a small, but they only had an xs and it fit excellently. it is made of thick linen and has a lining.",3,General Petite,Clothes,Clothes
3453,56,Soft and pretty,"I am 5-9 1/2"" tall, 150 lbs, i bought the 8 in the honey color. they fit excellently. there is some stretch and they are super soft! which for some reason is totally why i buy clothes. the length is good since they are capris. also, they did not have my size in store, so they had them shipped, for free, to my home. received them within 3 business days.

i would very much recommend them for a casual, fun look. the honey color will look magnificent with navy, grey, and white for summer.",2,General Petite,Bottoms,Trousers
15194,42,,,0,General,Tops,Knits
16236,38,Unique blouse; does not flatter full figures,"This is a unique blouse and well worth a try. it is pure wool, so dry clean only. though it is wool, it is actually very thin and lightweight. i didn't find it to be scratchy.
.
i am a size xl, but in this blouse the large fit fine. the narrowest part of this blouse is the width of the shoulders, everything else is very voluminous. for this reason, it doesn't flatter my full figure; it makes me look much heavier than i am. my only options are to return it, or bring it to a local seamstress who",3,General,Trend,Trend
17556,26,Excellent fit an flare,"I actually saw angela from the tv show bones wearing this clothe and decided i loved it so much i had to find out where it was from! after ordering this clothe i couldn't be happier, i love it! it is a very flattering shape and a thick material so it falls nicely.",0,General Petite,Clothes,Clothes
1077,26,"Cute top, but beware it shrinks!!","This top was quite voluminous when i purchased it and i sized down to an xs, however after hand washing it once in cold water it has shrunk significantly. it still fits, but something to be aware of.",4,General,Tops,Blouses
19551,38,So disappointed!,The armholes on this clothe are totally bizarre. i can't believe no one else has commented on them yet. i am a size s on top and m on the bottom so i usually try on both in clothees. i tend to be a small/ size 6 in retailer. the armholes are so long that the clothe doesn't lay right on top. i showed it to on of the clerks in the store and she agreed with me. we looked at all the others and they were the same. going up a size made it way worse. this clothe might work for someone with really broad shoul,6,General Petite,Clothes,Clothes
6638,53,,,0,General Petite,Tops,Knits
5277,34,Excellention!,The photos do not do this gorgeous clothe justice. the iridescent material makes it excellent for a fancy date night and i received complements from complete strangers. would also be magnificent as a wedding guest or bridesmaid clothe!,0,General,Clothes,Clothes
18154,44,Beautiful clothe,The stitching on this clothe is completely beautiful and very detailed.,14,General,Clothes,Clothes
2418,48,Beautiful & comfortable w/excellent fit,"Only the xxs was left, so i was a little concerned that it might be too small. not the case at all thanks to the very functional adjustable straps & high quality of craftsmanship & design. for reference, i'm 32c, 5'2 110-115lbs - kind off petite w/an athletic build. the black is lovely classic. the color, along with the beautiful design give this a timeless classic french look. very comfortable, too. love so much i, ordering more!",0,Initmates,Intimate,Intimates
1441,43,Magnificent fall clothe,"This is a solid well made transistional clothe going from late summer to fall. i'm 5'7"" and got the medium and it falls a little above my knee. i could see it being very flattering on many body types. i do think you need to accessorize the clothe as it is on the bland side. i bought the plum/brown color and am very happy with it.",0,General Petite,Clothes,Clothes
15032,69,A magnificent coat!,I love this coat and have worn it to work with a deep chocolate brown t-neck and straight leg trousers. i get a lot of compliments on it. i am happy that the double breasting does not bulk up my silouette as that can happen with the style. the boiled wool is fine quality without being thick. the color is true to what is shown. the fit is excellent and what i expected. i highly recommend the purchase.,1,General,Tops,Sweaters
21391,37,"Pretty, but very small.","This top is really pretty, however i found it to be super small. i know meadow rue tends to run small, but this small was like an extra small. i'm not large chested either . if you are super straight/thin with a long torso this is the top for you.",0,General Petite,Tops,Knits
